Institute,Link,Coursename,Skills,Rating,Review,Level,Type,Duration,Platform
Amazon Web Services,https://www.coursera.org/learn/information-technology-and-aws,information technology and aws,"Cloud Computing, Data Analysis, Information Technology, Project Management",4.8,208,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/automation-in-aws,automation in aws,"Cloud Infrastructure, Continuous Integration, DevOps, Software Architecture, Software Testing",4.8,29,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/integrate-aws-sdk,integrate aws sdk,Computer Programming,4.8,27,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/devops-and-project-management-aws,devops and project management aws,"Continuous Integration, DevOps, Project Management, Software Testing",4.8,52,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/aws-well-architected-framework,aws well architected framework,,4.8,12,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/professional-certificates/aws-cloud-technology-consultant,aws cloud technology consultant,"Amazon Web Services, Cloud API, Cloud Computing, Cloud Infrastructure, Cloud Storage, Computer Programming, Continuous Integration, Customer Support, Data Analysis, Data Architecture, Deep Learning, DevOps, Information Technology, Machine Learning, Project Management, Python Programming, Software Architecture, Software Testing, Strategy, Web Development",4.8,5400,Beginner , Professional Certificate , 3 - 6 Months,coursera
Amazon Web Services,https://www.coursera.org/specializations/aws-fundamentals,aws fundamentals,"Amazon Web Services, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Applications, Cloud Platforms, Cloud Engineering, Cloud Storage, Network Security, Cloud API, Cloud-Based Integration, Computer Security Models, Security Engineering, Security Software, Security Strategy, System Security, Cloud Standards, Computer Programming Tools, Distributed Computing Architecture, Other Cloud Platforms and Tools, Cloud Load Balancing, Database Application, Database Design, Databases, Software Architecture, Continuous Delivery, Data Visualization, Data Analysis, Planning",4.8,5400,Beginner , Specialization , 1 - 3 Months,coursera
Amazon Web Services,https://www.coursera.org/specializations/aws-devops,aws devops,"Amazon Web Services, Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Cloud Infrastructure, Cloud Management, Cloud Standards, Software Engineering, Software Testing, Leadership and Management, Cloud Storage",4.8,5400,Intermediate , Specialization , 1 - 3 Months,coursera
Amazon Web Services,https://www.coursera.org/learn/architecting-solutions-on-aws,architecting solutions on aws,"Amazon Web Services, Cloud Computing, Cloud Storage, Cloud Applications, Cloud Engineering, Cloud Infrastructure, Cloud Management, Cloud Platforms, Database Design, Other Cloud Platforms and Tools, Data Analysis, Software Architecture, Data Visualization",4.9,295,Intermediate , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/aws-services-tech-pros,aws services tech pros,Cloud Computing,4.9,23,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/aws-software-dev,aws software dev,Continuous Integration,4.9,14,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/aws-cloud-consultant-skills,aws cloud consultant skills,"DevOps, Project Management, Strategy",4.9,30,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/developing-machine-learning-solutions,developing machine learning solutions,Machine Learning,5.0,7,Beginner , Course , 1 - 4 Weeks,coursera
Amazon Web Services,https://www.coursera.org/learn/aws-introduction-to-the-cloud-for-clinicians,aws introduction to the cloud for clinicians,,0.0,0,Beginner , Course , 1 - 4 Weeks,coursera
American Museum of Natural History,https://www.coursera.org/learn/dinosaurs,dinosaurs,,0.0,0,Beginner , Course , 1 - 3 Months,coursera
American Museum of Natural History,https://www.coursera.org/learn/climate-change-nj,climate change nj,,4.5,12,Intermediate , Course , 1 - 4 Weeks,coursera
American Museum of Natural History,https://www.coursera.org/learn/genetics-society,genetics society,,4.6,156,Mixed , Course , 1 - 4 Weeks,coursera
American Museum of Natural History,https://www.coursera.org/learn/teaching-evolution,teaching evolution,,4.7,321,Mixed , Course , 1 - 3 Months,coursera
American Museum of Natural History,https://www.coursera.org/learn/earth-amnh,earth amnh,,4.7,219,Mixed , Course , 1 - 4 Weeks,coursera
American Museum of Natural History,https://www.coursera.org/learn/stem-cells,stem cells,,4.7,2900,Intermediate , Course , 1 - 3 Months,coursera
American Museum of Natural History,https://www.coursera.org/learn/earth-climate-change,earth climate change,,4.7,783,Mixed , Course , 1 - 3 Months,coursera
American Museum of Natural History,https://www.coursera.org/learn/virology-epidemiology,virology epidemiology,Epidemiology,4.8,40,Intermediate , Course , 1 - 3 Months,coursera
American Museum of Natural History,https://www.coursera.org/learn/marine-biology,marine biology,,4.8,245,Beginner , Course , 1 - 3 Months,coursera
American Museum of Natural History,https://www.coursera.org/learn/ecology-conservation,ecology conservation,,4.8,3200,Intermediate , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/learn/observational-methods-and-qualitative-data-analysis,observational methods and qualitative data analysis,,0.0,0,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/learn/interviewing-methods,interviewing methods,,0.0,0,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/specializations/student-success,student success,Writing,0.0,0,Beginner , Specialization , 3 - 6 Months,coursera
American Psychological Association,https://www.coursera.org/learn/statistics-in-psychological-research,statistics in psychological research,"Data Analysis, General Statistics",4.5,24,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/specializations/qualitativeresearchmethodsinpsychology,qualitativeresearchmethodsinpsychology,,4.5,9,Beginner , Specialization , 3 - 6 Months,coursera
American Psychological Association,https://www.coursera.org/learn/depressive-and-bipolar-disorders,depressive and bipolar disorders,,4.7,10,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/learn/disorders-due-to-substance-use-and-addictive-behaviors,disorders due to substance use and addictive behaviors,,4.7,13,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/learn/what-is-qualitative-research,what is qualitative research,,4.7,7,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/learn/methods-for-quantitative-research-in-psychology,methods for quantitative research in psychology,"General Statistics, Research and Design, Training",4.8,97,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/learn/anxiety-and-related-disorders,anxiety and related disorders,,4.8,19,Beginner , Course , 1 - 3 Months,coursera
American Psychological Association,https://www.coursera.org/specializations/anxiety-mood-substance-addictive-behaviors,anxiety mood substance addictive behaviors,,4.8,29,Beginner , Specialization , 3 - 6 Months,coursera
American Psychological Association,https://www.coursera.org/learn/ethics-of-psychological-research,ethics of psychological research,"Research and Design, Training",4.9,26,Beginner , Course , 1 - 3 Months,coursera
Aptly,https://www.coursera.org/learn/crash-course-on-social-media,crash course on social media,Digital Marketing,0.0,0,Beginner , Course , 1 - 4 Weeks,coursera
Aptly,https://www.coursera.org/learn/getting-started-with-tiktok,getting started with tiktok,,0.0,0,Beginner , Course , 1 - 4 Weeks,coursera
Aptly,https://www.coursera.org/learn/introduction-to-accessibility-and-universal-design,introduction to accessibility and universal design,,0.0,0,Beginner , Course , 1 - 3 Months,coursera
Aptly,https://www.coursera.org/learn/understanding-tiktok-and-its-users,understanding tiktok and its users,"Digital Marketing, Media Production, Social Media, Marketing",4.6,92,Beginner , Course , 1 - 4 Weeks,coursera
Aptly,https://www.coursera.org/learn/marketing-on-tiktok,marketing on tiktok,"Social Media, Marketing, Media Strategy & Planning, Strategy, Digital Marketing",4.6,46,Beginner , Course , 1 - 4 Weeks,coursera
Aptly,https://www.coursera.org/specializations/marketing-with-tiktok,marketing with tiktok,"Marketing, Digital Marketing, Social Media, Media Strategy & Planning, Advertising Sales, Media Production, E-Commerce, Sales, Strategy, Market Analysis",4.6,84,Beginner , Specialization , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/what-is-the-human-factor-in-design,what is the human factor in design,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/electrical-characterization-mosfets,electrical characterization mosfets,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/electron-and-ion-beam-characterization,electron and ion beam characterization,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/electrical-characterization-diodes,electrical characterization diodes,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/the-limits-of-human-perception,the limits of human perception,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/human-cognitive-capacities-and-limitations,human cognitive capacities and limitations,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/how-can-we-measure-and-study-human-error,how can we measure and study human error,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/anthropometry-biomechanics-and-motorskills-in-user-design,anthropometry biomechanics and motorskills in user design,,0.0,0,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/specializations/python-a-guided-journey-from-introduction-to-application,python a guided journey from introduction to application,"Computer Programming, Python Programming",3.6,30,Beginner , Specialization , 3 - 6 Months,coursera
Arizona State University,https://www.coursera.org/learn/ai-foundations-prompt-engineering-with-chatgpt,ai foundations prompt engineering with chatgpt,,3.8,45,Beginner , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/introduction-to-python-1,introduction to python 1,"Computer Programming, Python Programming",3.9,9,Beginner , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/sustainability-skills-and-competencies,sustainability skills and competencies,Communication,4.0,10,Beginner , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/sustainability-challenges-for-planet-and-employers,sustainability challenges for planet and employers,"Business Communication, Problem Solving, Professional Development",4.2,10,Beginner , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/ceramics-and-composites,ceramics and composites,,4.2,17,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/sustainability-careers,sustainability careers,Data Analysis,4.3,43,Beginner , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/phase-diagrams-1-and-2,phase diagrams 1 and 2,,4.4,9,Beginner , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/electrical-properties-and-semiconductors,electrical properties and semiconductors,,4.4,19,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/data-analysis-and-visualization-with-python,data analysis and visualization with python,"Computer Programming, Python Programming",4.5,6,Beginner , Course , 1 - 4 Weeks,coursera
Arizona State University,https://www.coursera.org/learn/ell-assessment,ell assessment,Human Learning,4.5,92,Mixed , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/hardening-polymers-properties,hardening polymers properties,,4.5,21,Intermediate , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/ell-families,ell families,"Communication, Strategy",4.6,63,Mixed , Course , 1 - 3 Months,coursera
Arizona State University,https://www.coursera.org/learn/random-models-nested-split-plot-designs,random models nested split plot designs,"Probability & Statistics, Experiment, Statistical Analysis, General Statistics, Statistical Tests",4.6,30,Intermediate , Course , 1 - 4 Weeks,coursera
Arizona State University,https://www.coursera.org/learn/engineering-and-product-design-processes,engineering and product design processes,Product Development,4.6,33,Beginner , Course , 1 - 4 Weeks,coursera
Arizona State University,https://www.coursera.org/learn/introduction-to-semiconductor-packaging,introduction to semiconductor packaging,,4.6,55,Mixed , Course , 1 - 3 Months,coursera
